성별,구매일자,대분류코드,구매금액
M,201506,64,11266997
M,201506,65,12221548
M,201506,66,13405180
M,201506,67,9650400
M,201506,68,3248070
M,201506,69,1332700
M,201506,70,1568950
M,201506,71,6773060
M,201506,72,6742139
M,201506,73,6941230
M,201506,74,21356820
M,201506,75,10945320
M,201506,76,2304004
M,201506,77,2494846
M,201506,78,1723092
M,201506,79,6159586
M,201506,80,3115640
M,201506,81,3536810
M,201506,82,8716877
M,201506,83,5902871
M,201506,84,4460230
M,201506,85,133800
M,201506,86,2717240
M,201506,87,5226910
M,201506,88,4194300
M,201506,89,8385840
M,201506,90,25883540
M,201506,91,7715971
M,201506,92,8691660
M,201507,1,8578439
M,201507,2,1908813
M,201507,3,1256580
M,201507,4,15932590
M,201507,5,11569222
M,201507,6,7247493
M,201507,7,5679290
M,201507,8,32807397
M,201507,9,4884886
M,201507,10,40987870
M,201507,11,19811998
M,201507,12,17153220
M,201507,13,38761170
M,201507,14,32662040
M,201507,15,20578100
M,201507,16,24783360
M,201507,17,22189180
M,201507,18,23109070
M,201507,19,10607690
M,201507,20,17217420
M,201507,21,5839600
M,201507,22,2153050
M,201507,23,1776830
M,201507,24,5980450
M,201507,25,1638520
M,201507,26,36088700
M,201507,27,6368560
M,201507,28,4383860
M,201507,29,17836520
M,201507,30,6332800
M,201507,31,10595740
M,201507,32,893400
M,201507,33,11689330
M,201507,35,4560580
M,201507,36,3536710
M,201507,37,8081960
M,201507,38,10743068
M,201507,43,30424180
M,201507,44,3919200
M,201507,45,13243520
M,201507,46,15115586
M,201507,47,14171198
M,201507,48,21415334
M,201507,49,799200
M,201507,50,1114200
M,201507,51,10383400
M,201507,52,38785966
M,201507,53,2376960
M,201507,54,4164124
M,201507,55,7250075
M,201507,56,3280330
M,201507,57,2406295
M,201507,63,5566792
M,201507,64,8288150
M,201507,65,9500473
M,201507,66,11941080
M,201507,67,10892113
M,201507,68,3102380
M,201507,69,1224300
M,201507,70,2124030
M,201507,71,7229380
M,201507,72,5865786
M,201507,73,7870420
M,201507,74,23405610
M,201507,75,7049250
M,201507,76,1877791
M,201507,77,2800921
M,201507,78,2126626
M,201507,79,6800701
M,201507,80,3207410
M,201507,81,3754510
M,201507,82,11129547
M,201507,83,6299379
M,201507,84,5389700
M,201507,85,115900
M,201507,86,3082080
M,201507,87,5181000
M,201507,88,3051290
M,201507,89,8412760
M,201507,90,41058630
M,201507,91,7497621
M,201507,92,6556570
M,201508,1,8129385
M,201508,2,2235566
M,201508,3,1323370
M,201508,4,17079810
M,201508,5,12190809
M,201508,6,11750989
M,201508,7,5883300
M,201508,8,28641319
M,201508,9,5218386
M,201508,10,40881190
M,201508,11,19323270
M,201508,12,18380930
M,201508,13,64344840
M,201508,14,32001440
M,201508,15,20623800
M,201508,16,26074250
M,201508,17,16999210
M,201508,18,21129240
M,201508,19,14219050
M,201508,20,17235740
M,201508,21,6262820
M,201508,22,12038350
M,201508,23,2069930
M,201508,24,6359050
M,201508,25,1876100
M,201508,26,35201350
M,201508,27,7477030
M,201508,28,5457320
M,201508,29,13440990
M,201508,30,5171220
M,201508,31,8689550
M,201508,32,653600
M,201508,33,8677500
M,201508,35,2398610
M,201508,36,2264532
M,201508,37,9052370
M,201508,38,11423650
M,201508,43,31248780
M,201508,44,2532100
M,201508,45,8088300
M,201508,46,16321643
M,201508,47,9965061
M,201508,48,22475603
M,201508,49,600300
M,201508,50,622840
M,201508,51,7649500
M,201508,52,36706442
M,201508,53,2119010
M,201508,54,3595056
M,201508,55,6687183
M,201508,56,3125036
M,201508,57,2326777
M,201508,63,3910801
M,201508,64,3992900
M,201508,65,9219305
M,201508,66,9714010
M,201508,67,13455387
M,201508,68,2593310
M,201508,69,1123790
M,201508,70,2222900
M,201508,71,5954170
M,201508,72,7045901
M,201508,73,7471440
M,201508,74,23737170
M,201508,75,9140710
M,201508,76,1655330
M,201508,77,2527023
M,201508,78,1921616
M,201508,79,5912642
M,201508,80,3656780
M,201508,81,4479000
M,201508,82,12296499
M,201508,83,6155903
M,201508,84,5314250
M,201508,85,13960
M,201508,86,3245140
M,201508,87,5037490
M,201508,88,3290890
M,201508,89,9197470
M,201508,90,34696190
M,201508,91,9314446
M,201508,92,8587900
M,201509,1,9041617
M,201509,2,2861856
M,201509,3,1378930
M,201509,4,17703480
M,201509,5,11322309
M,201509,6,10856278
M,201509,7,6934280
M,201509,8,27201446
M,201509,9,4360910
M,201509,10,38040890
M,201509,11,39304950
M,201509,12,136575710
M,201509,13,27038920
M,201509,14,30178680
M,201509,15,22443900
M,201509,16,26792910
M,201509,17,59236630
M,201509,18,21312340
M,201509,19,36410340
M,201509,20,16026080
M,201509,21,5746580
M,201509,22,2975840
M,201509,23,3491330
M,201509,24,5778330
M,201509,25,1740520
M,201509,26,38145610
M,201509,27,5924350
M,201509,28,3251700
M,201509,29,15609550
M,201509,30,7515280
M,201509,31,19754330
M,201509,32,708700
M,201509,33,8486360
M,201509,35,361700
M,201509,36,2651570
M,201509,37,7593115
M,201509,38,11437903
M,201509,43,27306410
M,201509,44,3118900
M,201509,45,9393980
M,201509,46,25053214
M,201509,47,6999284
M,201509,48,21151774
M,201509,49,394800
M,201509,50,531690
M,201509,51,8597800
M,201509,52,25020535
M,201509,53,1878380
M,201509,54,3728846
M,201509,55,8158340
M,201509,56,3548726
M,201509,57,2999749
M,201509,63,5706061
M,201509,64,5280910
M,201509,65,9359684
M,201509,66,8974150
M,201509,67,11352740
M,201509,68,4083970
M,201509,69,1319990
M,201509,70,1011730
M,201509,71,4097600
M,201509,72,5594410
M,201509,73,5720140
M,201509,74,21362910
M,201509,75,22221890
M,201509,76,2939815
M,201509,77,2889422
M,201509,78,5030749
M,201509,79,7057254
M,201509,80,5001160
M,201509,81,7469570
M,201509,82,18488931
M,201509,83,6640116
M,201509,84,6694760
M,201509,86,3359400
M,201509,87,5135550
M,201509,88,1964800
M,201509,89,8682610
M,201509,90,85131260
M,201509,91,9126196
M,201509,92,40422239
M,201510,1,6907327
M,201510,2,1717840
M,201510,3,361410
M,201510,4,14598460
M,201510,5,9587929
M,201510,6,6919876
M,201510,7,5643520
M,201510,8,18806565
M,201510,9,3717161
M,201510,10,30907980
M,201510,11,13392340
M,201510,12,12859620
M,201510,13,84097570
M,201510,14,29430670
M,201510,15,16424990
M,201510,16,20675080
M,201510,17,45652710
M,201510,18,18787260
M,201510,19,8598565
M,201510,20,12796230
M,201510,21,4684640
M,201510,22,2994690
M,201510,23,2311900
M,201510,24,5187670
M,201510,25,1493430
M,201510,26,28087080
M,201510,27,5342860
M,201510,28,1982890
M,201510,29,22253750
M,201510,30,9135570
M,201510,31,12788550
M,201510,32,1899100
M,201510,33,8803650
M,201510,35,401800
M,201510,36,1745260
M,201510,37,8544865
M,201510,38,8838197
M,201510,42,19900
M,201510,43,22499640
M,201510,44,3037200
M,201510,45,9729000
M,201510,46,19670761
M,201510,47,6655386
M,201510,48,18912731
M,201510,49,651000
M,201510,50,1540500
M,201510,51,8831800
M,201510,52,17300214
M,201510,53,1931450
M,201510,54,2634420
M,201510,55,6903812
M,201510,56,3476928
M,201510,57,2100291
M,201510,63,2083386
M,201510,64,2354939
M,201510,65,7798996
M,201510,66,8798540
M,201510,67,9677435
M,201510,68,2462770
M,201510,69,1346290
M,201510,70,1363100
M,201510,71,8174760
M,201510,72,5088961
M,201510,73,6423410
M,201510,74,19402140
M,201510,75,7432920
M,201510,76,3299309
M,201510,77,2015189
M,201510,78,1295827
M,201510,79,6266573
M,201510,80,3448380
M,201510,81,3778316
M,201510,82,11026620
M,201510,83,5183785
M,201510,84,7921320
M,201510,85,357000
M,201510,86,2440430
M,201510,87,4848800
M,201510,88,4199770
M,201510,89,8155150
M,201510,90,28258420
M,201510,91,7019286
M,201510,92,8440516
M,201511,1,6792836
M,201511,2,1806940
M,201511,4,14003340
M,201511,5,11275974
M,201511,6,8493087
M,201511,7,5237622
M,201511,8,21067075
M,201511,9,4441117
M,201511,10,34653080
M,201511,11,15945420
M,201511,12,17182700
M,201511,13,40113150
M,201511,14,40020590
M,201511,15,13845690
M,201511,16,19418240
M,201511,17,14207320
M,201511,18,21986750
M,201511,19,10513800
M,201511,20,14361410
M,201511,21,6697810
M,201511,22,3347970
M,201511,23,2642560
M,201511,24,6754330
M,201511,25,1705820
M,201511,26,36978240
M,201511,27,6347170
M,201511,28,3356590
M,201511,29,29302740
M,201511,30,12899000
M,201511,31,15959850
M,201511,32,891600
M,201511,33,10083980
M,201511,35,261500
M,201511,36,2700670
M,201511,37,12242135
M,201511,38,10312821
M,201511,43,23954940
M,201511,44,2299100
M,201511,45,21718380
M,201511,46,21384314
M,201511,47,6604673
M,201511,48,19991325
M,201511,49,855000
M,201511,50,1041600
M,201511,51,8763800
M,201511,52,17832966
M,201511,53,2016240
M,201511,54,3605626
M,201511,55,6839779
M,201511,56,4130144
M,201511,57,2276217
M,201511,63,2496000
M,201511,64,2450090
M,201511,65,7347042
M,201511,66,9347530
M,201511,67,9764782
M,201511,68,3523640
M,201511,69,1365250
M,201511,70,1870730
M,201511,71,5542400
M,201511,72,6014980
M,201511,73,8452600
M,201511,74,25982300
M,201511,75,7276470
M,201511,76,2815967
M,201511,77,2187940
M,201511,78,2136955
M,201511,79,8924290
M,201511,80,3827298
M,201511,81,4205390
M,201511,82,16588442
M,201511,83,5130478
M,201511,84,5206110
M,201511,85,757500
M,201511,86,3196350
M,201511,87,6996170
M,201511,88,6207050
M,201511,89,9124740
M,201511,90,33651000
M,201511,91,8332067
M,201511,92,8664091
M,201512,1,8131172
M,201512,2,1862558
M,201512,4,14858110
M,201512,5,11600741
M,201512,6,7899015
M,201512,7,6801046
M,201512,8,26259763
M,201512,9,5098124
M,201512,10,36017890
M,201512,11,15270380
M,201512,12,24296900
M,201512,13,21362590
M,201512,14,34393150
M,201512,15,14282450
M,201512,16,21277460
M,201512,17,12017570
M,201512,18,19595070
M,201512,19,10168205
M,201512,20,13530500
M,201512,21,6462220
M,201512,22,4913380
M,201512,23,2174650
M,201512,24,9586100
M,201512,25,2304790
M,201512,26,74472380
M,201512,27,4727730
M,201512,28,3222420
M,201512,29,22907360
M,201512,30,11770940
M,201512,31,13627790
M,201512,32,1039440
M,201512,33,11092680
M,201512,35,1013400
M,201512,36,1413100
M,201512,37,14245170
M,201512,38,11088159
M,201512,43,24395060
M,201512,44,2768900
M,201512,45,10219200
M,201512,46,15960456
M,201512,47,7898772
M,201512,48,22353099
M,201512,49,905400
M,201512,50,1294470
M,201512,51,9441590
M,201512,52,24677318
M,201512,53,2749270
M,201512,54,4667829
M,201512,55,6128218
M,201512,56,3727424
M,201512,57,2758459
M,201512,63,1991300
M,201512,64,3296590
M,201512,65,7740620
M,201512,66,10107290
M,201512,67,12566707
M,201512,68,3622730
M,201512,69,2076990
M,201512,70,2551900
M,201512,71,5755600
M,201512,72,7383085
M,201512,73,9022540
M,201512,74,25481560
M,201512,75,8669930
M,201512,76,3172114
M,201512,77,2893593
M,201512,78,2305713
M,201512,79,9549723
M,201512,80,5003630
M,201512,81,4797310
M,201512,82,16166278
M,201512,83,5269369
M,201512,84,5002880
M,201512,85,321600
M,201512,86,2326590
M,201512,87,8110840
M,201512,88,3361050
M,201512,89,9628810
M,201512,90,44513580
M,201512,91,9079166
M,201512,92,8594084
